step,loss,loss/mean,loss/std,lr,momentum
30,0.24707259237766266,0.24707259237766266,0.01564330622405058,8.489772598358973e-05,0.9217010448096493
31,0.24667756259441376,0.24667756259441376,0.015404323657426366,7.01767731472123e-05,0.9266080487164574
32,0.2444171905517578,0.2444171905517578,0.014779110735458643,5.6459651248371754e-05,0.9311804409723066
33,0.24462874233722687,0.24462874233722687,0.014882015125692873,4.391886105380559e-05,0.9353607210916158
34,0.2439114898443222,0.2439114898443222,0.015054502357253608,3.271211027654644e-05,0.9390963196264297
35,0.24339012801647186,0.24339012801647186,0.01465506049654024,2.298033030992657e-05,0.9423402592577281
36,0.24322140216827393,0.24322140216827393,0.014617952587807103,1.4845903933536525e-05,0.9450517455624701
37,0.24312330782413483,0.24312330782413483,0.013900571281395577,8.41112627876348e-06,0.9471966800271322
38,0.24267007410526276,0.24267007410526276,0.013729545663540479,3.7569184081612355e-06,0.9487480888563017
39,0.242811381816864,0.242811381816864,0.013651053261684315,9.418096861368604e-07,0.949686462183803
40,0.2424185872077942,0.2424185872077942,0.01435730938802297,1.2017382339649062e-09,0.9499999994205863
step,loss,loss/mean,loss/std,lr,momentum
1,0.6914812326431274,0.6914812326431274,0.0071439823514082785,1.418834078352173e-05,0.949240159450166
2,0.6478003263473511,0.6478003263473511,0.027701741474417067,2.0686851531520004e-05,0.9469837321071111
3,0.5526933670043945,0.5526933670043945,0.029934878811806356,3.129801896480035e-05,0.9432992989705554
4,0.4898886978626251,0.4898886978626251,0.02510530382273774,4.569933127148736e-05,0.9382988433085113
5,0.45254653692245483,0.45254653692245483,0.030326523459422803,6.345308040912339e-05,0.9321343470801654
step,loss,loss/mean,loss/std,lr,momentum
1,0.6910985708236694,0.6910985708236694,0.007908526592077542,1.418834078352173e-05,0.949240159450166
2,0.6409478783607483,0.6409478783607483,0.02905404420324624,2.0686851531520004e-05,0.9469837321071111
3,0.5567327737808228,0.5567327737808228,0.024932874929238284,3.129801896480035e-05,0.9432992989705554
step,loss,loss/mean,loss/std,lr,momentum
1,0.6956292390823364,0.6956292390823364,0.005945541711683095,1.418834078352173e-05,0.949240159450166
step,loss,loss/mean,loss/std,lr,momentum
1,0.7162521481513977,0.7162521481513977,0.015416714923820083,1.418834078352173e-05,0.949240159450166
step,loss,loss/mean,loss/std,lr,momentum
1,0.6752399802207947,0.6752399802207947,0.022235873743384222,1.4188012583772613e-05,0.9492402734084122
2,0.5844113230705261,0.5844113230705261,0.037710217737580515,2.06855586813856e-05,0.9469841810134078
step,loss,loss/mean,loss/std,lr,momentum
1,0.6877530217170715,0.6877530217170715,0.010194271049566564,1.4188012583772613e-05,0.9492402734084122
2,0.6037615537643433,0.6037615537643433,0.036767056571753956,2.06855586813856e-05,0.9469841810134078
3,0.5208970308303833,0.5208970308303833,0.033053686694262355,3.1295183950822e-05,0.9433002833504089
step,loss,loss/mean,loss/std,lr,momentum
1,0.7053956985473633,0.7053956985473633,0.015430233264698095,1.418834078352173e-05,0.949240159450166
2,0.659873366355896,0.659873366355896,0.02445352643140719,2.0686851531520004e-05,0.9469837321071111
3,0.5572735071182251,0.5572735071182251,0.034334585811791295,3.129801896480035e-05,0.9432992989705554
step,loss,loss/mean,loss/std,lr,momentum
1,0.6896792054176331,0.6896792054176331,0.009273707873420271,1.418834078352173e-05,0.949240159450166
2,0.6318264007568359,0.6318264007568359,0.0288164779902403,2.0686851531520004e-05,0.9469837321071111
3,0.5597724914550781,0.5597724914550781,0.028625508420161594,3.129801896480035e-05,0.9432992989705554
4,0.4989783465862274,0.4989783465862274,0.026374420023993112,4.569933127148736e-05,0.9382988433085113
5,0.4554130733013153,0.4554130733013153,0.028115750204291905,6.345308040912339e-05,0.9321343470801654
6,0.4202119708061218,0.4202119708061218,0.0278308199188828,8.401966563745418e-05,0.9249931716536617
7,0.38446471095085144,0.38446471095085144,0.027727485018387555,0.00010677399393935571,0.9170923632155015
8,0.35729819536209106,0.35729819536209106,0.027898024429219282,0.00013102447886170713,0.9086720559507961
9,0.3343001902103424,0.3343001902103424,0.026347543333992793,0.000156034060332623,0.899988173495617
10,0.31563860177993774,0.31563860177993774,0.02630656769347326,0.0001810426065866641,0.8913046504907416
11,0.30078810453414917,0.30078810453414917,0.023328371949482753,0.00020529001732238182,0.8828854106519507
12,0.28679564595222473,0.28679564595222473,0.020428184818157242,0.000228039325903557,0.8749863451723761
13,0.27856123447418213,0.27856123447418213,0.02107254785051732,0.0002485990984445631,0.8678475352623044
14,0.2694079577922821,0.2694079577922821,0.017172121986999293,0.0002663444489905196,0.8616859552116252
15,0.26410242915153503,0.26410242915153503,0.0163734742384289,0.00028073603206479273,0.8566888777552802
16,0.2592392861843109,0.2592392861843109,0.015809713542540467,0.0002913364353315373,0.8530081821765495
17,0.2560271620750427,0.2560271620750427,0.013570883098820154,0.0002978234741408866,0.8507557381455254
18,0.2524978816509247,0.2524978816509247,0.013334317424832272,0.00029999999691817514,0.850000001027279
19,0.2503405213356018,0.2503405213356018,0.013452611409614797,0.000299578295915215,0.850140568590536
20,0.24869443476200104,0.24869443476200104,0.012156520956119935,0.00029832009576235354,0.8505599703190967
21,0.24711738526821136,0.24711738526821136,0.011492966118285068,0.0002962324328252188,0.85125586074837
22,0.24604955315589905,0.24604955315589905,0.011744180612024696,0.00029332698216178994,0.852224348176796
23,0.24399104714393616,0.24399104714393616,0.01122825441976949,0.00028961999223073694,0.8534600164298201
24,0.2434106171131134,0.2434106171131134,0.01031971589674912,0.00028513219402344906,0.8549559551493375
25,0.24129684269428253,0.24129684269428253,0.00983440564387889,0.00027988868512792103,0.8567037984392201
26,0.24096333980560303,0.24096333980560303,0.009776313539114057,0.0002739187893728615,0.8586937716507994
27,0.24166692793369293,0.24166692793369293,0.010476647301902871,0.00026725589283694705,0.8609147460466685
28,0.24094615876674652,0.24094615876674652,0.01011195642862904,0.00025993725714032814,0.8633543010370948
29,0.23966781795024872,0.23966781795024872,0.008820460691016574,0.00025200381106253445,0.8659987936409964
30,0.2398078292608261,0.2398078292608261,0.00989538432603136,0.00024349992165213725,0.8688334347830267
31,0.2391611635684967,0.2391611635684967,0.009440284075437993,0.00023447314610821718,0.8718423720000823
32,0.23778554797172546,0.23778554797172546,0.0084410127734487,0.00022497396582121568,0.8750087780947071
33,0.23683243989944458,0.23683243989944458,0.00840883136514211,0.0002150555040605228,0.8783149452396066
34,0.23743154108524323,0.23743154108524323,0.008558915141715723,0.00020477322888760575,0.8817423840070008
35,0.23744264245033264,0.23744264245033264,0.009268762155477851,0.00019418464295610936,0.8852719267690039
36,0.2360425740480423,0.2360425740480423,0.007949310211274242,0.00018334896193369145,0.8888838348907757
37,0.23585101962089539,0.23585101962089539,0.008050053669440805,0.00017232678334398957,0.8925579091169733
38,0.23598796129226685,0.23598796129226685,0.007453948238521987,0.00016117974768068772,0.8962736025341809
39,0.23531463742256165,0.23531463742256165,0.007572775060643953,0.0001499701936888724,0.9000101354775845
40,0.2344699651002884,0.2344699651002884,0.007392117669038062,0.00013876080974148286,0.9037466117392859
41,0.23477771878242493,0.23477771878242493,0.007183018516632018,0.00012761428326050093,0.9074621354283747
42,0.23413634300231934,0.23413634300231934,0.007137736446066114,0.00011659295014345901,0.9111359278292249
43,0.23490594327449799,0.23490594327449799,0.007236071345902227,0.00010575844615581506,0.9147474436045027
44,0.23340411484241486,0.23340411484241486,0.006376342841184969,9.517136223875065e-05,0.9182764856930259
45,0.23435360193252563,0.23435360193252563,0.007297518816429042,8.48909056600497e-05,0.9217033182599231
46,0.23307229578495026,0.23307229578495026,0.007141960951400147,7.49745689030406e-05,0.925008777067428
47,0.23283296823501587,0.23283296823501587,0.006864517807155344,6.547780814530778e-05,0.9281743766490707
48,0.23296362161636353,0.23296362161636353,0.006428799914898869,5.645373312525223e-05,0.931182413687904
49,0.23242899775505066,0.23242899775505066,0.006565375282176608,4.79528101308905e-05,0.9340160660206339
50,0.23250283300876617,0.23250283300876617,0.006305342713380788,4.0022579771901485e-05,0.9366594867139797
51,0.23265936970710754,0.23265936970710754,0.006243081154602878,3.270739111325254e-05,0.9390978926871532
52,0.23182319104671478,0.23182319104671478,0.0057966665828535005,2.6048153657238658e-05,0.9413176473848432
53,0.23165234923362732,0.23165234923362732,0.005656636351332379,2.0082108560951307e-05,0.9433063370383643
54,0.2317739576101303,0.2317739576101303,0.0061131426975756945,1.4842620368621324e-05,0.9450528400884866
55,0.2316044420003891,0.2316044420003891,0.005726538076218707,1.035899042355388e-05,0.9465473893817062
56,0.2323509156703949,0.2323509156703949,0.006133502417762632,6.656293003130807e-06,0.9477816267921302
57,0.231718048453331,0.231718048453331,0.005838201018604634,3.7552350932805896e-06,0.9487486499635063
58,0.2312908172607422,0.2312908172607422,0.005610568351859316,1.6720405866133769e-06,0.9494430509099991
59,0.2320159375667572,0.2320159375667572,0.005574475382949758,4.1835955183257024e-07,0.9498609462598409
60,0.23132206499576569,0.23132206499576569,0.005554348095055315,1.2030818248747524e-09,0.9499999989727209
